2026.07.22 11:57:51 | core.services.services | INFO | All Available matches saved.
2026.07.22 11:57:53 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:08:23 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:15:59 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:29:00 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:42:01 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:52:12 | core.services.services | INFO | All Available matches saved.
2026.07.22 12:52:34 | core.stats_api | INFO | Getting tokens...
2026.07.22 12:52:35 | core.stats_api | INFO | Tokens updated
2026.07.22 12:52:37 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:04:39 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:05:55 | core.services.services | INFO | Match 1784714047 Nea Karlsson saved.
2026.07.22 13:05:55 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:05:55 | __main__ | ERROR | 'NoneType' object has no attribute 'id'
2026.07.22 13:05:57 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:20:47 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:35:37 | core.services.services | INFO | Match 1784716271 The Singularity saved.
2026.07.22 13:35:37 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:35:37 | __main__ | ERROR | 'NoneType' object has no attribute 'id'
2026.07.22 13:35:39 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:38:09 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:41:48 | core.stats_api | INFO | Getting tokens...
2026.07.22 13:41:49 | core.stats_api | INFO | Tokens updated
2026.07.22 13:41:51 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:54:17 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:57:05 | core.stats_api | INFO | Getting tokens...
2026.07.22 13:57:17 | core.stats_api | INFO | Tokens updated
2026.07.22 13:57:19 | core.services.services | INFO | Match 1784716900 The Singularity saved.
2026.07.22 13:57:19 | core.services.services | INFO | All Available matches saved.
2026.07.22 13:58:09 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:01:12 | core.stats_api | INFO | Getting tokens...
2026.07.22 14:01:13 | core.stats_api | INFO | Tokens updated
2026.07.22 14:01:15 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:15:28 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:28:07 | core.services.services | INFO | Match 1784718825 The Singularity saved.
2026.07.22 14:28:07 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:31:09 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:31:48 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:33:23 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:44:09 | core.services.services | INFO | All Available matches saved.
2026.07.22 14:52:57 | core.services.services | INFO | Match 1784720209 The Singularity saved.
2026.07.22 14:52:57 | core.services.services | INFO | All Available matches saved.
2026.07.22 15:07:50 | core.stats_api | INFO | Getting tokens...
2026.07.22 15:07:51 | core.stats_api | INFO | Tokens updated
2026.07.22 15:07:54 | core.services.services | INFO | Match 1784721391 The Singularity saved.
2026.07.22 15:07:54 | core.services.services | INFO | All Available matches saved.
2026.07.22 15:22:46 | core.services.services | INFO | All Available matches saved.
2026.07.22 15:37:29 | core.services.services | INFO | All Available matches saved.
2026.07.22 15:52:13 | core.services.services | INFO | All Available matches saved.
2026.07.22 16:06:56 | core.services.services | INFO | All Available matches saved.
2026.07.22 16:21:38 | core.stats_api | INFO | Getting tokens...
2026.07.22 16:21:39 | core.stats_api | INFO | Tokens updated
2026.07.22 16:21:41 | core.services.services | INFO | All Available matches saved.
2026.07.22 16:37:21 | __main__ | ERROR | Cannot connect to host account-backend.bhvr.com:443 ssl:default [None]
2026.07.22 16:37:42 | core.services.services | INFO | All Available matches saved.
2026.07.22 16:52:25 | core.services.services | INFO | All Available matches saved.
2026.07.22 17:01:36 | core.services.services | INFO | All Available matches saved.
2026.07.22 17:02:14 | core.services.services | INFO | All Available matches saved.
2026.07.22 17:03:12 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:00:37 | core.stats_api | INFO | Getting tokens...
2026.07.22 18:00:38 | core.stats_api | INFO | Tokens updated
2026.07.22 18:00:40 | core.services.services | INFO | Match 1784731864 The Singularity saved.
2026.07.22 18:00:40 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:13:13 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:23:23 | core.services.services | INFO | Match 1784732820 The Singularity saved.
2026.07.22 18:23:23 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:23:49 | __main__ | ERROR | HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [None]
2026.07.22 18:24:02 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:26:55 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:38:31 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:44:25 | core.services.services | INFO | Match 1784734391 The Singularity saved.
2026.07.22 18:44:25 | core.services.services | INFO | All Available matches saved.
2026.07.22 18:56:20 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:03:46 | core.stats_api | INFO | Getting tokens...
2026.07.22 19:03:46 | core.stats_api | INFO | Tokens updated
2026.07.22 19:03:48 | core.services.services | INFO | Match 1784735516 The Singularity saved.
2026.07.22 19:03:48 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:14:38 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:20:28 | core.services.services | INFO | Match 1784736561 The Singularity saved.
2026.07.22 19:20:28 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:24:54 | core.stats_api | INFO | Getting tokens...
2026.07.22 19:24:55 | core.stats_api | INFO | Tokens updated
2026.07.22 19:24:56 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:30:48 | core.services.services | INFO | Match 1784737485 The Singularity saved.
2026.07.22 19:30:48 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:44:30 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:52:09 | core.services.services | INFO | Match 1784738341 The Singularity saved.
2026.07.22 19:52:09 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:54:32 | core.services.services | INFO | All Available matches saved.
2026.07.22 19:54:35 | core.services.services | INFO | All Available matches saved.
2026.07.22 20:08:15 | core.services.services | INFO | All Available matches saved.
2026.07.22 20:17:00 | core.services.services | INFO | Match 1784739520 The Singularity saved.
2026.07.22 20:17:00 | core.services.services | INFO | All Available matches saved.
2026.07.22 20:51:28 | pynput.keyboard.Listener | ERROR | Unhandled exception in listener callback
Traceback (most recent call last):
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 235, in inner
    return f(self, *args, **kwargs)
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\keyboard\_win32.py", line 347, in _process
    self.on_press(key, injected)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 153, in inner
    if f(*args) is False:
       ~^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 299, in <lambda>
    return lambda *a: f(*a[:actual])
                      ~^^^^^^^^^^^^^
  File "d:\Developing\Python\DBDStatsAPI\main.py", line 71, in on_press
    if key.vk == 96:
       ^^^^^^
AttributeError: 'Key' object has no attribute 'vk'
2026.07.22 20:51:57 | pynput.keyboard.Listener | ERROR | Unhandled exception in listener callback
Traceback (most recent call last):
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 235, in inner
    return f(self, *args, **kwargs)
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\keyboard\_win32.py", line 347, in _process
    self.on_press(key, injected)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 153, in inner
    if f(*args) is False:
       ~^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 299, in <lambda>
    return lambda *a: f(*a[:actual])
                      ~^^^^^^^^^^^^^
  File "d:\Developing\Python\DBDStatsAPI\main.py", line 72, in on_press
    if key.vk == 96:
       ^^^^^^
AttributeError: 'Key' object has no attribute 'vk'
2026.07.22 20:52:55 | pynput.keyboard.Listener | ERROR | Unhandled exception in listener callback
Traceback (most recent call last):
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 235, in inner
    return f(self, *args, **kwargs)
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\keyboard\_win32.py", line 347, in _process
    self.on_press(key, injected)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 153, in inner
    if f(*args) is False:
       ~^^^^^^^
  File "D:\Developing\Python\DBDStatsAPI\.venv\Lib\site-packages\pynput\_util\__init__.py", line 299, in <lambda>
    return lambda *a: f(*a[:actual])
                      ~^^^^^^^^^^^^^
  File "d:\Developing\Python\DBDStatsAPI\main.py", line 73, in on_press
    if key.vk == "<96>":
       ^^^^^^
AttributeError: 'Key' object has no attribute 'vk'
2026.07.23 13:22:31 | core.stats_api | INFO | Getting tokens...
2026.07.23 13:22:32 | core.stats_api | INFO | Tokens updated
2026.07.23 13:22:33 | core.services.services | INFO | Match 1784801366 Nea Karlsson saved.
2026.07.23 13:22:33 | core.services.services | INFO | All Available matches saved.
2026.07.23 13:36:20 | core.services.services | INFO | Match 1784802146 Nea Karlsson saved.
2026.07.23 13:36:20 | core.services.services | INFO | All Available matches saved.
2026.07.23 13:50:08 | core.services.services | INFO | Match 1784802809 Nea Karlsson saved.
2026.07.23 13:50:08 | core.services.services | INFO | Match 1784803257 Nea Karlsson saved.
2026.07.23 13:50:08 | core.services.services | INFO | All Available matches saved.
2026.07.23 13:50:19 | __main__ | ERROR | unsupported type for timedelta seconds component: NoneType
2026.07.23 13:50:20 | core.services.services | INFO | All Available matches saved.
2026.07.23 14:03:12 | core.services.services | INFO | Match 1784803505 Nea Karlsson saved.
2026.07.23 14:03:12 | core.services.services | INFO | All Available matches saved.
2026.07.23 14:15:22 | core.services.services | INFO | Match 1784804594 Nea Karlsson saved.
2026.07.23 14:15:22 | core.services.services | INFO | All Available matches saved.
2026.07.23 14:27:33 | core.stats_api | INFO | Getting tokens...
2026.07.23 14:27:34 | core.stats_api | INFO | Tokens updated
2026.07.23 14:27:36 | core.services.services | INFO | All Available matches saved.
2026.07.23 14:38:09 | core.stats_api | INFO | Getting tokens...
2026.07.23 14:38:09 | core.stats_api | INFO | Tokens updated
2026.07.23 14:38:11 | core.services.services | INFO | Match 1784805556 Nea Karlsson saved.
2026.07.23 14:38:11 | core.services.services | INFO | All Available matches saved.
2026.07.23 14:47:29 | core.services.services | INFO | Match 1784806511 Nea Karlsson saved.
2026.07.23 14:47:29 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:00:01 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:09:06 | core.services.services | INFO | Match 1784807408 Nea Karlsson saved.
2026.07.23 15:09:06 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:15:44 | core.services.services | INFO | Match 1784808613 Nea Karlsson saved.
2026.07.23 15:15:44 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:15:44 | __main__ | ERROR | unsupported type for timedelta seconds component: NoneType
2026.07.23 15:15:45 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:29:21 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:42:56 | core.stats_api | INFO | Getting tokens...
2026.07.23 15:42:56 | core.stats_api | INFO | Tokens updated
2026.07.23 15:42:58 | core.services.services | INFO | Match 1784809312 Nea Karlsson saved.
2026.07.23 15:42:58 | core.services.services | INFO | All Available matches saved.
2026.07.23 15:56:28 | core.services.services | INFO | Match 1784810406 Nea Karlsson saved.
2026.07.23 15:56:28 | core.services.services | INFO | All Available matches saved.
2026.07.23 16:03:38 | core.services.services | INFO | Match 1784811454 The Singularity saved.
2026.07.23 16:03:38 | core.services.services | INFO | All Available matches saved.
2026.07.24 20:17:03 | core.stats_api | INFO | Getting tokens...
2026.07.24 20:17:04 | core.stats_api | INFO | Tokens updated
2026.07.24 20:17:05 | core.services.services | INFO | Match 1784815029 The Singularity saved.
2026.07.24 20:17:05 | core.services.services | INFO | Match 1784816169 The Singularity saved.
2026.07.24 20:17:05 | core.services.services | INFO | Match 1784817601 The Singularity saved.
2026.07.24 20:17:05 | core.services.services | INFO | Match 1784818768 The Singularity saved.
2026.07.24 20:17:05 | core.services.services | INFO | All Available matches saved.
2026.07.25 20:44:16 | core.stats_api | INFO | Getting tokens...
2026.07.25 20:44:17 | core.stats_api | INFO | Tokens updated
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784994190 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784994550 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784995446 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784996242 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784996679 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784997423 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784997928 Mikaela Reid saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1784998948 The Singularity saved.
2026.07.25 20:44:19 | core.services.services | INFO | Match 1785000434 The Singularity saved.
2026.07.25 20:44:19 | core.services.services | INFO | All Available matches saved.
2026.07.25 20:56:52 | core.services.services | INFO | Match 1785001756 The Singularity saved.
2026.07.25 20:56:52 | core.services.services | INFO | All Available matches saved.
2026.07.25 21:04:12 | core.services.services | INFO | All Available matches saved.
2026.07.28 14:39:50 | core.stats_api | INFO | Getting tokens...
2026.07.28 14:39:51 | core.stats_api | INFO | Tokens updated
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785224652 Mikaela Reid saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785225775 The Wraith saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785226960 The Wraith saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785228002 The Singularity saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785230042 The Singularity saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785231298 The Singularity saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785232946 The Singularity saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785233885 The Singularity saved.
2026.07.28 14:39:52 | core.services.services | INFO | Match 1785235099 The Singularity saved.
2026.07.28 14:39:53 | core.services.services | INFO | Match 1785236580 The Singularity saved.
2026.07.28 14:39:53 | core.services.services | INFO | Match 1785237741 The Singularity saved.
2026.07.28 14:39:53 | core.services.services | INFO | All Available matches saved.
2026.07.28 14:52:28 | core.services.services | INFO | All Available matches saved.
2026.07.28 14:59:22 | core.services.services | INFO | Match 1785239316 The Singularity saved.
2026.07.28 14:59:22 | core.services.services | INFO | All Available matches saved.
2026.07.28 15:13:32 | core.services.services | INFO | Match 1785240364 The Unknown saved.
2026.07.28 15:13:32 | core.services.services | INFO | All Available matches saved.
2026.07.28 15:27:41 | core.services.services | INFO | All Available matches saved.
2026.07.28 15:38:34 | core.services.services | INFO | Match 1785241559 The Unknown saved.
2026.07.28 15:38:34 | core.services.services | INFO | All Available matches saved.
2026.07.30 11:00:01 | core.stats_api | INFO | Getting tokens...
2026.07.30 11:00:02 | core.stats_api | INFO | Tokens updated
2026.07.30 11:00:03 | core.services.services | INFO | All Available matches saved.
